8;ISS OBJECT XY;-2976.066493;4196.394527;4288.751677;-5.907419;2.311587;1.159797
3;ISS (NAUKA);6494.329408;-618.162358;-1932.792428;7.056640;8.016980;6.679188
2;POISK;6485.853203;-642.273675;-1961.950647;5.254527;5.088380;6.805639
2;POISK;6484.013350;-603.550364;-1943.815874;5.564266;6.147804;6.523262
15;PROGRESS-MS 34;6484.594517;-609.086271;-1919.363845;2.579716;7.076288;10.431894
3;ISS (NAUKA);6518.274105;-623.189575;-1924.003005;3.682948;6.224006;7.893710
13;PROGRESS-MS 33;6494.544353;-644.070899;-1959.474969;4.864425;6.150333;9.686580
6;SOYUZ-MS 28;6507.173415;-634.361870;-1959.847425;4.096942;5.471837;6.290173
12;CREW DRAGON 12;6484.367771;-634.399485;-1946.899030;7.365691;6.634499;7.648851
2;POISK;6499.247600;-639.013892;-1937.921580;3.115089;5.146243;6.350177
10;LEOPARD;-6731.034309;-207.196415;195.752014;2.295480;-1.811608;-5.274295
4;HRC MONOBLOCK CAMERA;-6648.447471;1011.378949;-257.004177;0.477364;-3.527595;-5.983469
1;ISS (ZARYA);6514.627332;-621.056158;-1958.375335;2.563424;5.513486;6.074015
9;UITMSAT-2;910.463285;4181.290248;5250.632334;-7.163027;1.049957;1.051511
5;SZ-21 MODULE;2873.425183;-4134.640031;-4445.417483;10.722142;5.995361;3.893532
4;HRC MONOBLOCK CAMERA;-6629.578720;1037.544688;-250.585330;3.194807;-1.327876;-2.827652
5;SZ-21 MODULE;2900.851174;-4128.347676;-4415.241451;7.048731;7.020928;4.507081
3;ISS (NAUKA);6484.822701;-636.192852;-1952.208277;2.472288;5.227300;6.012857
1;ISS (ZARYA);6521.663063;-623.374932;-1939.500157;2.755068;7.290739;8.246901
1;ISS (ZARYA);6518.842413;-606.494716;-1932.808637;3.332874;11.250542;5.883592
1;ISS (ZARYA);6537.847826;-618.535889;-1950.825406;6.271796;9.909724;9.020217
6;SOYUZ-MS 28;6482.436762;-639.371096;-1953.487403;2.171631;4.781690;5.585065
2;POISK;6489.565202;-641.713976;-1961.405852;4.688383;8.361331;9.494479
8;ISS OBJECT XY;-2993.993737;4192.078452;4255.694064;-6.027696;-1.017551;-3.440432
2;POISK;6483.386269;-644.132179;-1962.089285;4.350036;6.013170;7.837780
6;SOYUZ-MS 28;6500.573782;-626.393805;-1938.828451;2.436839;4.883362;5.733952
8;ISS OBJECT XY;-2994.250085;4215.151144;4278.113878;-5.121028;2.334383;0.425153
6;SOYUZ-MS 28;6488.273507;-617.676043;-1907.602407;6.352534;8.379313;10.471766
2;POISK;6492.358897;-622.307001;-1912.825855;2.661640;5.322796;6.422697
8;ISS OBJECT XY;-3004.104332;4182.734805;4266.885002;-2.200662;3.254219;-1.767349
9;UITMSAT-2;934.851775;4187.053180;5236.598083;-5.799363;1.206285;2.800772
10;LEOPARD;-6747.853788;-213.466153;185.732367;2.379308;-3.307787;-3.790028
6;SOYUZ-MS 28;6520.403248;-626.903531;-1933.214432;2.543110;5.370946;5.647358
12;CREW DRAGON 12;6492.708606;-643.882457;-1951.192280;4.960571;5.639496;8.825242
