3;ISS (NAUKA);6489.048268;-642.754171;-1956.997302;3.498724;8.390999;5.941859
3;ISS (NAUKA);6494.329408;-618.162358;-1932.792428;7.056640;8.016980;6.679188
6;SOYUZ-MS 28;6482.399092;-644.737561;-1962.165501;3.831926;5.330163;11.600783
4;HRC MONOBLOCK CAMERA;-6629.187329;1035.215238;-247.745774;3.431459;0.282698;-2.041296
7;DUPLEX;-3628.616937;3588.814664;4426.933391;-3.242623;-1.551787;-0.364295
3;ISS (NAUKA);6482.984202;-644.984267;-1920.380150;2.519846;5.583766;6.801991
2;POISK;6521.017162;-605.088002;-1925.128764;4.738246;5.267384;12.755636
2;POISK;6505.495722;-645.795569;-1960.730983;2.176758;4.837979;5.716609
13;PROGRESS-MS 33;6482.061237;-637.696830;-1955.686730;3.003108;5.675632;6.683523
9;UITMSAT-2;950.081406;4188.452356;5230.046514;-0.407774;2.595917;0.983238
1;ISS (ZARYA);6506.191205;-613.686471;-1940.246260;2.872401;6.451157;6.763624
8;ISS OBJECT XY;-2995.709544;4205.044347;4270.138728;-3.456345;3.737668;1.308409
6;SOYUZ-MS 28;6483.182581;-634.961410;-1955.289602;3.041875;6.636544;6.572619
6;SOYUZ-MS 28;6497.795143;-636.946411;-1933.774632;3.377148;11.630911;5.752365
1;ISS (ZARYA);6496.128919;-644.180206;-1946.164211;4.689077;7.862005;8.041003
1;ISS (ZARYA);6487.056091;-634.247785;-1942.459113;5.734373;5.844926;9.229482
1;ISS (ZARYA);6487.056091;-634.247785;-1942.459113;5.734373;5.844926;9.229482
7;DUPLEX;-3608.116394;3619.992342;4462.641193;-4.434617;-0.423209;-2.062829
6;SOYUZ-MS 28;6505.924762;-599.424028;-1925.730690;8.171231;8.310705;8.624170
9;UITMSAT-2;901.639293;4176.400820;5230.188833;-5.816194;3.683160;3.521612
4;HRC MONOBLOCK CAMERA;-6620.873745;1035.424293;-233.265700;-0.030755;-4.204053;-5.182343
3;ISS (NAUKA);6491.101504;-624.535386;-1957.064801;3.465863;5.418075;6.225842
2;POISK;6520.854288;-638.346602;-1938.536497;2.403275;5.274396;7.162329
7;DUPLEX;-3623.739033;3637.040745;4453.663777;-3.988305;3.585778;-0.429463
5;SZ-21 MODULE;2882.866391;-4134.211082;-4438.672615;6.612937;5.041858;1.170186
3;ISS (NAUKA);6500.779551;-642.281788;-1899.758423;2.696739;7.724413;9.542970
2;POISK;6517.791779;-630.402439;-1929.909371;4.071155;9.017344;8.305063
5;SZ-21 MODULE;2883.577272;-4125.744538;-4443.880527;8.020730;6.895084;6.081281
1;ISS (ZARYA);6494.029329;-645.348530;-1949.693273;6.777511;8.838620;9.883972
3;ISS (NAUKA);6483.320842;-642.146989;-1959.910630;3.035205;4.950486;6.111023
6;SOYUZ-MS 28;6509.980028;-642.175709;-1933.590780;5.803753;8.356195;7.388256
4;HRC MONOBLOCK CAMERA;-6607.292531;1052.062608;-249.603172;-0.422251;-4.688006;-5.946103
12;CREW DRAGON 12;6518.993984;-612.021884;-1939.744131;5.829940;7.765578;10.539826
11;HMU-SAT2;-5768.811286;-2323.728985;-2609.619902;4.867756;-3.068289;-4.755012
